Event,importance_score
Men's All-Around,0.0
Men's Floor Exercise,0.0
Men's Horizontal Bar,0.0
Men's Parallel Bars,0.0
Men's Pommel Horse,0.0
Men's Rings,0.0
Men's Vault,0.0
4 x 400m Relay Mixed Team,0.0
4 x 400m Relay Mixed,0.0
"Athletics Men's 1,500 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 100 metres Relay,2.333333333333333
Athletics Men's 4 x 400 metres Relay,4.333333333333333
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
Athletics Men's 800 metres,0.0
Athletics Men's Discus Throw,0.0
Athletics Men's High Jump,0.0
Athletics Men's Javelin Throw,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Pole Vault,0.0
Athletics Men's Shot Put,0.0
Athletics Men's Triple Jump,0.0
Athletics Women's 100 metres Hurdles,0.3333333333333333
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.16666666666666666
Athletics Women's 4 x 100 metres Relay,1.5
Athletics Women's 4 x 400 metres Relay,1.3333333333333333
Athletics Women's 400 metres Hurdles,0.0
Athletics Women's 400 metres,0.16666666666666666
Athletics Women's Discus Throw,0.0
Athletics Women's Heptathlon,0.0
Athletics Women's High Jump,0.0
Athletics Women's Long Jump,0.6666666666666666
Athletics Women's Marathon,0.0
Athletics Women's Pentathlon,0.0
Athletics Women's Shot Put,0.0
Athletics Women's Triple Jump,0.0
Men's 100m,0.0
Men's 200m,0.0
Men's 4 x 100m Relay,0.0
Men's 4 x 400m Relay,0.0
Men's 400m Hurdles,0.0
Men's 400m,0.0
Men's 800m,0.0
Men's Javelin Throw,0.0
Men's Shot Put,0.0
Women's 100m Hurdles,0.0
Women's 100m,0.0
Women's 200m,0.0
Women's 4 x 100m Relay Team,0.0
Women's 4 x 100m Relay,0.0
Women's 400m,0.0
Women's Discus Throw,0.0
Women's Hammer Throw,0.0
Women's High Jump,0.0
Women's Long Jump,0.16666666666666666
Badminton Men's Singles,0.0
Badminton Mixed Doubles,0.0
Badminton Women's Singles,0.0
Men's Doubles Team,0.0
Men's Singles,0.0
Women's Singles,0.0
Basketball Men's Basketball,0.0
Basketball Women's Basketball,0.0
Men Team,0.0
Women Team,0.0
Women,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Featherweight,0.3333333333333333
Boxing Men's Flyweight,0.0
Boxing Men's Heavyweight,0.3333333333333333
Boxing Men's Light-Flyweight,0.0
Boxing Men's Light-Heavyweight,0.16666666666666666
Boxing Men's Light-Middleweight,0.16666666666666666
Boxing Men's Light-Welterweight,0.0
Boxing Men's Lightweight,0.0
Boxing Men's Middleweight,0.0
Boxing Men's Super-Heavyweight,0.5
Boxing Men's Welterweight,0.0
Boxing Women's Middleweight,0.0
Men's 92kg,0.0
Women's 60kg,0.0
Women's Canoe Double 500m,0.0
Women's Canoe Single 200m,0.0
"Canoeing Men's Kayak Singles, Slalom",0.0
Women's Keirin,0.0
Women's Road Race,0.0
Women's Sprint,0.0
Football Men's Football,16.333333333333332
Football Women's Football,0.0
Women,0.0
Handball Women's Handball,0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Heavyweight,0.0
Judo Men's Lightweight,0.0
Judo Men's Middleweight,0.0
Judo Women's Half-Heavyweight,0.0
Judo Women's Half-Middleweight,0.0
Judo Women's Lightweight,0.0
Rowing Women's Single Sculls,0.0
Women's Single Sculls,0.0
Men's 50m Freestyle,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Backstroke,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 100m Freestyle,0.0
Women's 50m Freestyle,0.0
Men's Singles,0.0
Table Tennis Men's Doubles,0.0
Table Tennis Men's Singles,0.0
Table Tennis Men's Team,0.0
Table Tennis Women's Doubles,0.0
Table Tennis Women's Singles,0.0
Table Tennis Women's Team,0.0
Women's Singles,0.0
Taekwondo Men's Featherweight,0.0
Taekwondo Men's Heavyweight,0.16666666666666666
Taekwondo Men's Welterweight,0.0
Taekwondo Women's Heavyweight,0.0
Women -67kg,0.0
Tennis Men's Doubles,0.0
Tennis Men's Singles,0.0
