Event,importance_score
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 400 metres Hurdles,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's Marathon,0.0
Athletics Women's 100 metres,0.0
Men's 400m Hurdles,0.0
Men's Marathon,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Super-Heavyweight,0.0
Men's 51kg,0.16666666666666666
Men's Fly (48-52kg),0.0
Women's 66kg,0.0
Men's Foil Individual,0.0
Judo Women's Heavyweight,0.0
Women -52 kg,0.0
Women -63 kg,0.0
Individual All-Around,0.0
Rhythmic Gymnastics Women's Individual,0.0
Men's 50m Freestyle,0.0
Women's 100m Breaststroke,0.0
Women's 200m Individual Medley,0.0
Taekwondo Women's Flyweight,0.0
