Event,importance_score
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's Decathlon,0.0
Athletics Men's High Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Triple Jump,0.0
"Athletics Women's 1,500 metres",0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
"Athletics Women's 3,000 metres Steeplechase",0.0
Athletics Women's 4 x 100 metres Relay,0.0
Athletics Women's 800 metres,0.0
Athletics Women's Marathon,0.0
Men's 100m,0.0
Men's 400m,0.0
Women's 100m Hurdles,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Lightweight,0.0
Boxing Men's Welterweight,0.0
"Cycling Men's Road Race, Individual",0.0
Judo Men's Extra-Lightweight,0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Heavyweight,0.0
Judo Men's Lightweight,0.0
Judo Men's Middleweight,0.0
Judo Women's Extra-Lightweight,0.0
Judo Women's Half-Lightweight,0.0
Women -63 kg,0.0
Women -70 kg,0.0
Men's 100m Backstroke,0.0
Men's 100m Breaststroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Breaststroke,0.0
Swimming Women's 100 metres Backstroke,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 100 metres Butterfly,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 200 metres Breaststroke,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 400m Freestyle,0.0
Women's 50m Freestyle,0.0
Men's Singles,0.0
Tennis Women's Doubles,0.0
Tennis Women's Singles,0.0
Men's 61kg,0.0
Men's 67kg,0.0
Weightlifting Men's Featherweight,0.0
Weightlifting Women's Flyweight,0.0
Weightlifting Women's Middleweight,0.0
Women's 49kg,0.0
"Wrestling Women's Heavyweight, Freestyle",0.0
