Event,importance_score
Archery Women's Individual,0.0
Men's Pommel Horse,0.0
Men,0.0
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 20 kilometres Walk,0.0
Athletics Men's 200 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's High Jump,0.0
Athletics Men's Marathon,0.0
Athletics Women's 100 metres,0.0
"Athletics Women's 3,000 metres",0.0
Athletics Women's 800 metres,0.0
Athletics Women's Shot Put,0.0
Men's Marathon,0.0
Women's 400m,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Middleweight,0.0
Boxing Men's Super-Heavyweight,0.0
Men's 63.5kg,0.0
Men's 71kg,0.0
Men's 80kg,0.0
Men's Feather (52-57kg),0.0
Men's Heavy (81-91kg),0.0
Men's Light (57-63kg),0.0
Men's Light Heavy (75-81kg),0.0
Men's Welter (63-69kg),0.0
"Equestrianism Mixed Jumping, Individual",0.0
Jumping Individual,0.0
"Fencing Men's epee, Individual",0.0
"Fencing Men's Foil, Individual",0.0
Judo Men's Middleweight,0.0
Men -73 kg,0.0
Men's Kumite -67kg,0.16666666666666666
10m Air Pistol Women,0.0
Shooting Men's Skeet,0.0
"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0
"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0
Shooting Mixed Skeet,0.0
"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",0.0
"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",0.0
Shooting Mixed Trap,0.0
Men's 100m Breaststroke,0.0
Men's 200m Breaststroke,0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 200 metres Individual Medley,0.0
Swimming Men's 400 metres Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 200 metres Butterfly,0.0
Swimming Women's 200 metres Individual Medley,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 400m Freestyle,0.0
Women's 50m Freestyle,0.0
Men's Singles,0.0
Table Tennis Women's Singles,0.0
Men -68kg,0.3333333333333333
Men -80kg,0.3333333333333333
Taekwondo Men's Featherweight,0.5
Taekwondo Men's Heavyweight,0.0
Taekwondo Men's Welterweight,0.0
Taekwondo Women's Flyweight,0.0
Taekwondo Women's Heavyweight,0.0
Women +67kg,0.0
Women -67kg,0.0
Triathlon Men's Olympic Distance,0.0
"Wrestling Men's Flyweight, Freestyle",0.0
"Wrestling Men's Flyweight, Greco-Roman",0.0
"Wrestling Men's Lightweight, Freestyle",0.0
"Wrestling Men's Lightweight, Greco-Roman",0.0
