Event,importance_score
"Athletics Men's 1,500 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
Athletics Men's 800 metres,0.0
Athletics Men's Decathlon,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Triple Jump,0.0
"Athletics Women's 1,500 metres",0.0
"Athletics Women's 10,000 metres",0.0
Men's 100m,0.0
Women's 100m,0.0
Women's Road Race,0.0
Cycling Men's 100 kilometres Team Time Trial,0.0
"Cycling Men's Road Race, Individual",0.0
"Equestrianism Mixed Jumping, Individual",0.0
Jumping Individual,0.0
Jumping Team,0.0
Football Men's Football,0.0
Judo Men's Half-Heavyweight,0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Half-Middleweight,0.16666666666666666
Judo Men's Lightweight,0.0
Men +100 kg,0.0
Men -100 kg,0.0
Men -66 kg,0.0
Men -73 kg,0.0
Men -81 kg,0.0
Men -90 kg,0.0
Women -52 kg,0.0
Sailing Men's One Person Dinghy,0.0
"Shooting Men's Air Rifle, 10 metres",0.0
Shooting Men's Double Trap,0.5
Shooting Men's Skeet,0.0
Shooting Men's Trap,0.0
Skeet Men,0.0
Men's 100m Freestyle,0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Backstroke,0.0
Swimming Men's 200 metres Breaststroke,0.0
Swimming Men's 200 metres Butterfly,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 200 metres Individual Medley,0.0
Swimming Men's 4 x 100 metres Freestyle Relay,0.0
Swimming Men's 4 x 100 metres Medley Relay,0.0
Swimming Men's 4 x 200 metres Freestyle Relay,0.0
Swimming Men's 400 metres Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 200m Freestyle,0.0
Taekwondo Women's Welterweight,0.0
Weightlifting Women's Heavyweight,0.0
Weightlifting Women's Lightweight,0.0
