Event,importance_score
Athletics Men's 800 metres,0.0
Athletics Women's 400 metres,0.0
Men's 800m,0.0
Women's 800m,0.0
Women's 60kg,0.0
Women's Light (57-60kg),0.0
"Cycling Men's Road Race, Individual",0.0
Judo Women's Half-Lightweight,0.5
Judo Women's Lightweight,0.0
Men -73 kg,0.0
Women -48 kg,0.5
Women -52 kg,0.3333333333333333
Women -57 kg,0.5
Women -63 kg,0.16666666666666666
Women -78 kg,0.0
10m Air Rifle Men,0.0
"Shooting Women's Air Rifle, 10 metres",0.0
Men's 100m Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Backstroke,0.0
Women's 400m Freestyle,0.0
Women's 50m Freestyle,0.0
Men's Freestyle 125kg,0.0
