Event,importance_score
Men's Individual,0.0
Mixed Team,0.0
Women's Individual,0.0
Men's Floor Exercise,0.8333333333333333
Men's Pommel Horse,0.0
Men,0.0
Women's All-Around,0.0
Women's Balance Beam,0.0
Women's Floor Exercise,0.0
Women's Uneven Bars,0.0
Women's Vault,0.0
Women,0.0
Duet Team,0.0
Duet,0.0
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 200 metres,0.0
"Athletics Men's 3,000 metres Steeplechase",0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 50 kilometres Walk,0.0
Athletics Men's 800 metres,0.0
Athletics Men's Discus Throw,0.0
Athletics Men's High Jump,0.0
Athletics Men's Javelin Throw,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Pole Vault,0.0
Athletics Men's Shot Put,0.0
Athletics Men's Triple Jump,0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
Athletics Women's 400 metres,0.0
Athletics Women's 80 metres Hurdles,0.0
Athletics Women's 800 metres,0.0
Athletics Women's Discus Throw,0.0
Athletics Women's High Jump,0.0
Athletics Women's Long Jump,0.0
Athletics Women's Marathon,0.0
Athletics Women's Pole Vault,0.0
Athletics Women's Shot Put,0.0
Athletics Women's Triple Jump,0.0
Men's 200m,0.0
Men's Marathon,0.0
"Women's 10,000m",0.0
Women's 100m,0.0
Women's 3000m Steeplechase,0.0
Women's 5000m,0.0
Women's Marathon,0.0
Women's Triple Jump,0.0
Badminton Men's Singles,0.0
Men's Singles,0.0
Women's Singles,0.0
Baseball Team,0.0
Basketball Men's Basketball,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Lightweight,0.0
Boxing Men's Middleweight,0.0
"Canoeing Men's Kayak Doubles, 1,000 metres",0.0
"Canoeing Men's Kayak Doubles, 500 metres",0.0
"Canoeing Men's Kayak Singles, 1,000 metres",0.0
"Canoeing Men's Kayak Singles, 500 metres",0.16666666666666666
"Canoeing Women's Kayak Doubles, 500 metres",0.0
"Canoeing Women's Kayak Singles, 500 metres",0.0
Men's Cross-country,0.0
Men's Road Race,0.0
Women's Individual Time Trial,0.0
Women's Road Race,0.0
Men's Keirin,0.0
Men's Sprint,0.0
"Cycling Men's Mountainbike, Cross-Country",0.0
"Cycling Men's Road Race, Individual",0.0
"Cycling Women's Road Race, Individual",0.0
Diving Men's Platform,0.0
Diving Men's Springboard,0.0
Jumping Individual,0.0
Jumping Team,0.0
"Fencing Men's Foil, Individual",0.0
"Fencing Men's Sabre, Individual",0.0
"Fencing Women's epee, Individual",0.0
"Fencing Women's Foil, Individual",0.0
"Fencing Women's Foil, Team",0.0
Men's Épée Individual,0.0
Football Men's Football,0.0
Men,0.0
Golf Women's Individual,0.0
Gymnastics Men's Floor Exercise,0.0
Gymnastics Men's Horizontal Bar,0.0
Gymnastics Men's Horse Vault,0.0
Gymnastics Men's Individual All-Around,0.0
Gymnastics Men's Parallel Bars,0.0
Gymnastics Men's Pommelled Horse,0.0
Gymnastics Men's Rings,0.0
Gymnastics Women's Balance Beam,0.0
Gymnastics Women's Floor Exercise,0.0
Gymnastics Women's Horse Vault,0.0
Gymnastics Women's Individual All-Around,0.0
Gymnastics Women's Uneven Bars,0.0
Judo Men's Extra-Lightweight,0.0
Judo Men's Half-Heavyweight,0.16666666666666666
Judo Men's Half-Lightweight,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Heavyweight,0.16666666666666666
Judo Men's Lightweight,0.16666666666666666
Judo Women's Extra-Lightweight,0.0
Judo Women's Half-Lightweight,0.0
Judo Women's Half-Middleweight,0.5
Judo Women's Lightweight,0.0
Judo Women's Middleweight,0.0
Men +100 kg,0.0
Men -100 kg,0.16666666666666666
Men -60 kg,0.0
Men -66 kg,0.0
Men -73 kg,0.0
Men -81 kg,0.0
Men -90 kg,0.0
Mixed Team,1.8333333333333333
Women +78 kg,0.3333333333333333
Women -48 kg,0.0
Women -52 kg,0.0
Women -57 kg,0.0
Women -63 kg,0.0
Women -70 kg,0.0
Women -78 kg,0.3333333333333333
Men's 10km,0.0
Group All-Around Team,0.0
Group All-Around,1.6666666666666665
Individual All-Around,0.5
Rhythmic Gymnastics Women's Group,0.0
Rhythmic Gymnastics Women's Individual,0.0
Men's Dinghy,0.0
Men's Kite,0.0
Men's Windsurfer - RS:X,0.0
Men's Windsurfing,0.5
Mixed Dinghy,0.0
Sailing Men's Two Person Dinghy,0.0
Sailing Men's Windsurfer,0.8333333333333333
Sailing Mixed Two Person Dinghy,0.0
Sailing Mixed Two Person Heavyweight Dinghy,0.0
Sailing Women's One Person Dinghy,0.0
Sailing Women's Two Person Dinghy,0.0
Sailing Women's Windsurfer,0.0
Women's Dinghy,0.0
Women's Kite,0.0
Women's One Person Dinghy - Laser Radial,0.0
Women's Two Person Dinghy - 470 Team,0.0
Women's Windsurfer - RS:X,0.0
Women's Windsurfing,0.3333333333333333
10m Air Rifle Men,0.0
"Shooting Men's Air Pistol, 10 metres",0.0
"Shooting Men's Air Rifle, 10 metres",0.0
"Shooting Men's Free Pistol, 50 metres",0.0
"Shooting Men's Free Rifle, Three Positions, 300 metres",0.0
"Shooting Men's Running Target, 10 metres",0.0
"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0
"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0
Shooting Men's Trap,0.0
"Shooting Mixed Free Pistol, 50 metres",0.0
"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",0.0
"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",0.0
"Shooting Women's Air Pistol, 10 metres",0.0
"Shooting Women's Sporting Pistol, 25 metres",0.0
Women,0.0
Men's 100m Backstroke,0.0
Men's 100m Breaststroke,0.0
Men's 100m Butterfly,0.0
Men's 100m Freestyle,0.0
Men's 200m Backstroke,0.0
Men's 200m Breaststroke,0.0
Men's 200m Freestyle,0.0
Men's 200m Individual Medley,0.0
Men's 4 x 100m Freestyle Relay,0.0
Men's 4 x 200m Freestyle Relay Team,0.0
Men's 4 x 200m Freestyle Relay,0.0
Men's 400m Individual Medley,0.0
Men's 50m Freestyle,0.0
Mixed 4 x 100m Medley Relay Team,0.0
Mixed 4 x 100m Medley Relay,0.0
Relay Only Athlete,0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Backstroke,0.0
Swimming Men's 200 metres Breaststroke,0.0
Swimming Men's 200 metres Butterfly,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 200 metres Individual Medley,0.0
Swimming Men's 4 x 100 metres Freestyle Relay,0.0
Swimming Men's 4 x 100 metres Medley Relay,0.0
Swimming Men's 400 metres Freestyle,0.0
Swimming Men's 400 metres Individual Medley,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Backstroke,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 100 metres Butterfly,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 200 metres Breaststroke,0.0
Swimming Women's 200 metres Butterfly,0.0
Swimming Women's 200 metres Freestyle,0.0
Swimming Women's 200 metres Individual Medley,0.0
Swimming Women's 4 x 100 metres Freestyle Relay,0.0
Swimming Women's 400 metres Freestyle,0.0
Swimming Women's 400 metres Individual Medley,0.0
Swimming Women's 50 metres Freestyle,0.0
Swimming Women's 800 metres Freestyle,0.0
Women's 100m Backstroke,0.0
Women's 100m Breaststroke,0.0
Women's 100m Butterfly,0.0
Women's 100m Freestyle,0.0
Women's 200m Backstroke,0.0
Women's 200m Breaststroke,0.0
Women's 200m Freestyle,0.0
Women's 200m Individual Medley,0.0
Women's 4 x 200m Freestyle Relay,0.0
Women's 400m Individual Medley,0.0
Women's 50m Freestyle,0.0
Synchronized Swimming Women's Duet,0.0
Table Tennis Women's Singles,0.0
Taekwondo Men's Flyweight,0.0
Taekwondo Women's Featherweight,0.0
Taekwondo Women's Flyweight,0.0
Women -49kg,0.16666666666666666
Tennis Men's Doubles,0.0
Tennis Men's Singles,0.0
Tennis Women's Doubles,0.0
Tennis Women's Singles,0.0
Men's Individual,0.0
Triathlon Men's Olympic Distance,0.0
Men's +109kg,0.0
Weightlifting Men's Bantamweight,0.0
Weightlifting Men's Featherweight,0.0
Weightlifting Men's Flyweight,0.0
Weightlifting Men's Heavyweight I,0.0
Weightlifting Men's Light-Heavyweight,0.0
Weightlifting Men's Middleweight,0.0
Weightlifting Men's Super-Heavyweight,0.0
"Wrestling Men's Featherweight, Greco-Roman",0.0
"Wrestling Men's Light-Flyweight, Freestyle",0.0
"Wrestling Men's Light-Flyweight, Greco-Roman",0.0
"Wrestling Men's Light-Heavyweight, Greco-Roman",0.0
"Wrestling Men's Lightweight, Freestyle",0.0
"Wrestling Men's Lightweight, Greco-Roman",0.0
"Wrestling Men's Middleweight, Greco-Roman",0.0
"Wrestling Men's Super-Heavyweight, Greco-Roman",0.0
"Wrestling Women's Light-Heavyweight, Freestyle",0.0
