Event,importance_score
Archery Men's Individual,0.0
Archery Women's Individual,0.0
4 x 400m Relay Mixed,0.0
"Athletics Men's 1,500 metres",3.0
"Athletics Men's 10,000 metres",2.333333333333333
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 20 kilometres Walk,0.0
Athletics Men's 200 metres,0.0
"Athletics Men's 3,000 metres Steeplechase",8.5
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 4 x 400 metres Relay,3.333333333333333
Athletics Men's 400 metres Hurdles,0.3333333333333333
Athletics Men's 400 metres,0.3333333333333333
"Athletics Men's 5,000 metres",2.5
Athletics Men's 50 kilometres Walk,0.0
Athletics Men's 800 metres,4.0
Athletics Men's Decathlon,0.0
Athletics Men's High Jump,0.0
Athletics Men's Javelin Throw,0.3333333333333333
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,2.3333333333333335
Athletics Men's Triple Jump,0.0
"Athletics Women's 1,500 metres",1.0
"Athletics Women's 10,000 metres",1.0
Athletics Women's 100 metres,0.0
Athletics Women's 20 kilometres Walk,0.0
Athletics Women's 200 metres,0.0
"Athletics Women's 3,000 metres Steeplechase",0.6666666666666666
"Athletics Women's 3,000 metres",0.0
Athletics Women's 400 metres Hurdles,0.0
Athletics Women's 400 metres,0.0
"Athletics Women's 5,000 metres",1.8333333333333333
Athletics Women's 800 metres,0.9999999999999999
Athletics Women's Marathon,1.6666666666666667
"Men's 10,000m",0.0
Men's 100m,0.0
Men's 1500m,0.3333333333333333
Men's 20km Race Walk,0.0
Men's 3000m Steeplechase,0.3333333333333333
Men's 400m Hurdles,0.0
Men's 400m,0.0
Men's 5000m,0.3333333333333333
Men's 800m,1.3333333333333333
Men's High Jump,0.0
Men's Javelin Throw,0.0
Men's Marathon,0.6666666666666666
"Women's 10,000m",0.5
Women's 1500m,1.0
Women's 3000m Steeplechase,0.3333333333333333
Women's 400m,0.0
Women's 5000m,1.1666666666666665
Women's 800m,0.16666666666666666
Women's Marathon,0.9999999999999999
Women Team,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Featherweight,0.5
Boxing Men's Flyweight,0.16666666666666666
Boxing Men's Heavyweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Lightweight,0.16666666666666666
Boxing Men's Middleweight,0.16666666666666666
Boxing Men's Super-Heavyweight,0.0
Boxing Men's Welterweight,0.6666666666666666
Boxing Women's Middleweight,0.0
Men's Feather (52-57kg),0.0
Men's Heavy (81-91kg),0.0
Women's Fly (48-51kg),0.0
Women's Welter (64-69kg),0.0
"Cycling Men's Mountainbike, Cross-Country",0.0
Women's Épée Individual,0.0
Hockey Men's Hockey,0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Heavyweight,0.0
Judo Men's Lightweight,0.0
Judo Men's Middleweight,0.0
Women -78 kg,0.0
Rowing Men's Single Sculls,0.0
Men Team,0.0
Men,0.0
Rugby Sevens Men's Rugby Sevens,0.0
Rugby Sevens Women's Rugby Sevens,0.0
Women Team,0.0
Sailing Mixed One Person Dinghy,0.0
Sailing Mixed Two Person Heavyweight Dinghy,0.0
"Shooting Men's Air Pistol, 10 metres",0.0
"Shooting Men's Free Pistol, 50 metres",0.0
"Shooting Men's Rapid-Fire Pistol, 25 metres",0.0
"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0
"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0
"Shooting Mixed Free Pistol, 50 metres",0.0
"Shooting Mixed Rapid-Fire Pistol, 25 metres",0.0
"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",0.0
"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",0.0
Shooting Mixed Trap,0.0
Men's 100m Freestyle,0.0
Men's 400m Freestyle,0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Backstroke,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 50m Freestyle,0.0
Taekwondo Men's Flyweight,0.0
Taekwondo Women's Flyweight,0.0
Women +67kg,0.0
Volleyball Women's Volleyball,0.0
Women Team,0.0
Women,0.0
Weightlifting Men's Featherweight,0.0
Weightlifting Men's Heavyweight I,0.0
Weightlifting Men's Heavyweight II,0.0
Weightlifting Men's Middle-Heavyweight,0.0
Weightlifting Men's Middleweight,0.0
Weightlifting Women's Light-Heavyweight,0.0
"Wrestling Men's Bantamweight, Freestyle",0.0
"Wrestling Men's Flyweight, Freestyle",0.0
"Wrestling Men's Flyweight, Greco-Roman",0.0
"Wrestling Men's Heavyweight, Freestyle",0.0
"Wrestling Men's Heavyweight, Greco-Roman",0.0
"Wrestling Men's Lightweight, Freestyle",0.0
"Wrestling Men's Lightweight, Greco-Roman",0.0
