Event,importance_score
Athletics Men's 800 metres,0.0
Athletics Men's Discus Throw,0.0
Athletics Men's High Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Shot Put,0.0
"Athletics Women's 1,500 metres",0.0
Athletics Women's 10 kilometres Walk,0.0
"Athletics Women's 3,000 metres",0.0
Athletics Women's 400 metres,0.0
Athletics Women's Marathon,0.0
Men's 800m,0.0
Men's Shot Put,0.0
"Canoeing Men's Canadian Singles, 500 metres",0.0
"Canoeing Men's Kayak Singles, Slalom",0.0
Judo Men's Extra-Lightweight,0.0
Judo Men's Half-Heavyweight,0.0
Judo Men's Lightweight,0.0
Judo Women's Half-Lightweight,0.0
Judo Women's Heavyweight,0.0
Women +78 kg,0.0
Women -70 kg,0.0
10m Air Rifle Women,0.0
"Shooting Men's Air Rifle, 10 metres",0.0
"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0
"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0
Shooting Men's Trap,0.0
"Shooting Women's Air Rifle, 10 metres",0.0
"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.0
Men's 100m Freestyle,0.0
Men's 400m Freestyle,0.0
Men's 50m Freestyle,0.0
"Swimming Men's 1,500 metres Freestyle",0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Butterfly,0.0
Swimming Men's 200 metres Individual Medley,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 100 metres Butterfly,0.0
Swimming Women's 200 metres Backstroke,0.0
Swimming Women's 200 metres Butterfly,0.0
Women's 100m Butterfly,0.0
Women's 200m Butterfly,0.0
Table Tennis Men's Singles,0.0
Men -68kg,0.0
Taekwondo Men's Heavyweight,0.0
Tennis Men's Singles,0.0
Tennis Women's Singles,0.0
Weightlifting Men's Heavyweight II,0.0
"Wrestling Men's Light-Heavyweight, Greco-Roman",0.0
