Event,importance_score
Archery Men's Individual,0.0
Archery Women's Individual,0.0
"Art Competitions Mixed Painting, Paintings",0.0
"Art Competitions Mixed Sculpturing, Statues",0.0
Men's All-Around,0.0
Men's Floor Exercise,0.5
Men's Horizontal Bar,0.0
Men's Parallel Bars,0.0
Men's Pommel Horse,0.0
Men's Rings,0.0
Men's Vault,0.5
Men,0.0
Women's All-Around,0.0
Women's Balance Beam,0.0
Women's Floor Exercise,0.0
Women's Uneven Bars,0.0
Women's Vault,0.0
Women,0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
"Athletics Men's 3,000 metres Steeplechase",0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.16666666666666666
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's High Jump,0.16666666666666666
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Pole Vault,0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
Athletics Women's 4 x 100 metres Relay,0.0
Athletics Women's 400 metres Hurdles,0.0
Athletics Women's 400 metres,0.0
Athletics Women's 80 metres Hurdles,0.0
Athletics Women's Discus Throw,0.0
Athletics Women's High Jump,0.0
Athletics Women's Long Jump,0.0
Athletics Women's Marathon,0.0
Athletics Women's Pentathlon,0.0
Men's 110m Hurdles,0.0
Men's Pole Vault,0.0
Women's 200m,0.0
Women's 400m Hurdles,0.0
Badminton Women's Singles,0.0
Basketball Men's Basketball,0.0
Boxing Men's Bantamweight,0.16666666666666666
Boxing Men's Featherweight,0.3333333333333333
Boxing Men's Flyweight,0.0
Boxing Men's Light-Flyweight,0.6666666666666666
Boxing Men's Light-Middleweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Lightweight,0.0
Boxing Men's Middleweight,0.0
Boxing Men's Welterweight,0.0
Men's 57kg,0.0
Men's 80kg,0.0
Men's Fly (48-52kg),0.3333333333333333
Men's Middle (69-75kg),0.16666666666666666
Women's 50kg,0.16666666666666666
Women's 57kg,0.16666666666666666
Women's 75kg,0.0
Women's Feather (54-57kg),0.3333333333333333
