Event,importance_score
Archery Men's Individual,0.0
Archery Women's Individual,0.0
Men's All-Around,0.0
Men's Floor Exercise,0.0
Men's Horizontal Bar,0.0
Men's Parallel Bars,0.0
Men's Pommel Horse,0.0
Men's Rings,0.0
Men's Vault,0.0
Men,0.0
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
"Athletics Men's 3,000 metres Steeplechase",0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
Athletics Men's 800 metres,0.0
Athletics Men's Decathlon,0.0
Athletics Men's Discus Throw,0.0
Athletics Men's Hammer Throw,0.0
Athletics Men's High Jump,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Pole Vault,0.0
Athletics Men's Shot Put,0.0
Athletics Men's Triple Jump,0.0
"Athletics Women's 10,000 metres",0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
"Athletics Women's 3,000 metres",0.0
Athletics Women's 400 metres Hurdles,0.0
Athletics Women's 400 metres,0.0
Athletics Women's Hammer Throw,0.0
Athletics Women's High Jump,0.0
Athletics Women's Javelin Throw,0.0
Athletics Women's Long Jump,0.0
Athletics Women's Pole Vault,0.0
Athletics Women's Shot Put,0.0
Men's 110m Hurdles,0.0
Men's Discus Throw,0.0
Women's 100m,0.0
Women's 200m,0.0
Women's 400m,0.0
Women's High Jump,0.0
Women's Road Race,0.0
"Cycling Men's Mountainbike, Cross-Country",0.0
"Cycling Men's Road Race, Individual",0.0
"Cycling Women's Mountainbike, Cross-Country",0.0
"Cycling Women's Road Race, Individual",0.0
Men's Foil Individual,0.0
Gymnastics Men's Floor Exercise,0.0
Gymnastics Men's Horizontal Bar,0.0
Gymnastics Men's Individual All-Around,0.0
Gymnastics Men's Parallel Bars,0.0
Gymnastics Men's Pommelled Horse,0.0
Gymnastics Men's Rings,0.0
Judo Men's Extra-Lightweight,0.0
Judo Men's Half-Heavyweight,0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Lightweight,0.0
Judo Men's Middleweight,0.0
Women -52 kg,0.0
Individual All-Around,0.0
Rhythmic Gymnastics Women's Individual,0.0
Men's Dinghy,0.3333333333333333
Men's Kite,0.0
Men's One Person Dinghy - Laser,0.0
Men's Windsurfer - RS:X,0.0
Sailing Men's One Person Dinghy,0.3333333333333333
Sailing Men's Two Person Dinghy,0.0
Sailing Men's Windsurfer,0.0
Sailing Mixed One Person Dinghy,0.0
Sailing Mixed Two Person Dinghy,0.0
Sailing Mixed Two Person Heavyweight Dinghy,0.0
Sailing Women's Windsurfer,0.0
Women's Dinghy,0.0
Women's One Person Dinghy - Laser Radial,0.0
Women's Windsurfer - RS:X,0.0
Women's Windsurfing,0.0
Shooting Men's Skeet,0.0
Shooting Mixed Skeet,0.0
Shooting Mixed Trap,0.0
Shooting Women's Skeet,0.0
Skeet Men,0.0
Skeet Women,0.0
Trap Men,0.0
Men's 100m Freestyle,0.0
Men's 50m Freestyle,0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 200 metres Individual Medley,0.0
Swimming Men's 400 metres Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Backstroke,0.0
Swimming Women's 100 metres Butterfly,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 200 metres Butterfly,0.0
Swimming Women's 200 metres Freestyle,0.0
Swimming Women's 400 metres Freestyle,0.0
Women's 100m Freestyle,0.0
Women's 50m Freestyle,0.0
Tennis Men's Singles,0.0
Weightlifting Men's Lightweight,0.0
"Wrestling Men's Featherweight, Freestyle",0.0
"Wrestling Men's Welterweight, Freestyle",0.0
