Event,importance_score
Archery Men's Individual,0.0
Archery Women's Individual,0.0
Women's Individual,0.0
"Athletics Men's 1,500 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
"Athletics Men's 3,000 metres Steeplechase",0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.16666666666666666
Athletics Men's 400 metres,0.0
Athletics Men's 800 metres,0.0
Athletics Men's Decathlon,0.0
Athletics Men's Discus Throw,0.0
Athletics Men's Hammer Throw,0.0
Athletics Men's High Jump,0.0
Athletics Men's Javelin Throw,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Pole Vault,0.0
Athletics Men's Shot Put,0.0
Athletics Men's Triple Jump,0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
"Athletics Women's 3,000 metres Steeplechase",0.0
Athletics Women's 4 x 400 metres Relay,0.0
Athletics Women's 400 metres Hurdles,0.0
Athletics Women's 400 metres,0.0
Athletics Women's 800 metres,0.0
Athletics Women's Heptathlon,0.0
Athletics Women's High Jump,0.0
Athletics Women's Long Jump,0.0
Athletics Women's Marathon,0.0
Athletics Women's Pole Vault,0.0
Men's 800m,0.0
Men's Decathlon,0.0
Men's Hammer Throw,0.0
Men's High Jump,0.0
Women's 100m Hurdles,0.6666666666666666
Women's 100m,0.0
Women's 20km Race Walk,0.0
Women's 400m Hurdles,0.0
Women's 400m,0.0
Baseball Men's Baseball,0.0
Basketball Men's Basketball,0.0
Men,0.0
Women Team,0.0
Women,0.0
Beach Volleyball Men's Beach Volleyball,0.0
Boxing Men's Bantamweight,0.16666666666666666
Boxing Men's Featherweight,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Light-Flyweight,0.16666666666666666
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Lightweight,0.3333333333333333
Boxing Men's Middleweight,0.16666666666666666
Boxing Men's Super-Heavyweight,0.0
Boxing Men's Welterweight,0.3333333333333333
Men's 51kg,0.0
Men's Fly (48-52kg),0.0
Women's 57kg,0.0
